Series Name,Series Code,Country Name,Country Code,2009 [YR2009],2012 [YR2012],2016 [YR2016]
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Barbados,BRB,86.5995054074264,111.653378365028,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Belarus,BLR,18.5574619808712,24.4293134230567,39.960153098796
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Belgium,BEL,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Belize,BLZ,82.1112290694213,74.9492343418746,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Benin,BEN,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Bermuda,BMU,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Bhutan,BTN,56.7763136832133,72.5156742224457,107.650111182046
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Bolivia,BOL,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Bosnia and Herzegovina,BIH,..,49.0902631535795,52.8681146878044
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Botswana,BWA,18.9731164738468,19.945550294908,15.2354925720187
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Brazil,BRA,63.8078274298857,59.8494899958247,73.4436742456179
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,British Virgin Islands,VGB,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Brunei Darussalam,BRN,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Bulgaria,BGR,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Burkina Faso,BFA,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Burundi,BDI,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Cabo Verde,CPV,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Cambodia,KHM,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Cameroon,CMR,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Canada,CAN,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Cayman Islands,CYM,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Central African Republic,CAF,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Chad,TCD,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Channel Islands,CHI,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Chile,CHL,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,China,CHN,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Colombia,COL,68.9704241369855,65.2887562447265,57.4056493415041
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Comoros,COM,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Congo, Dem. Rep.",COD,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Congo, Rep.",COG,60.7968720094783,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Costa Rica,CRI,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Cote d'Ivoire,CIV,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Croatia,HRV,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Cuba,CUB,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Curacao,CUW,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Cyprus,CYP,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Czech Republic,CZE,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Denmark,DNK,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Djibouti,DJI,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Dominica,DMA,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Dominican Republic,DOM,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Ecuador,ECU,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Egypt, Arab Rep.",EGY,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,El Salvador,SLV,58.1469337815346,..,52.1460801149452
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Equatorial Guinea,GNQ,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Eritrea,ERI,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Estonia,EST,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Eswatini,SWZ,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Ethiopia,ETH,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Faroe Islands,FRO,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Fiji,FJI,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Finland,FIN,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,France,FRA,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,French Polynesia,PYF,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Gabon,GAB,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Gambia, The",GMB,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Georgia,GEO,34.6115568306284,32.5306776014339,44.3825029019792
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Germany,DEU,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Ghana,GHA,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Gibraltar,GIB,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Greece,GRC,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Greenland,GRL,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Grenada,GRD,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Guam,GUM,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Guatemala,GTM,23.017233975267,24.3112735898706,22.1150708200206
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Guinea,GIN,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Guinea-Bissau,GNB,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Guyana,GUY,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Haiti,HTI,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Honduras,HND,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Hong Kong SAR, China",HKG,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Hungary,HUN,80.3321555925682,93.8580415234128,97.3310677234426
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Iceland,ISL,96.9238517035801,108.46552453756,73.1811978838547
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,India,IND,55.2564421344724,50.6780305618952,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Indonesia,IDN,29.997306381567,25.0344008432509,31.366190714778
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Iran, Islamic Rep.",IRN,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Iraq,IRQ,..,..,28.8496488963411
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Ireland,IRL,66.6970216539395,130.084312026127,84.8295535010247
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Isle of Man,IMN,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Israel,ISR,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Italy,ITA,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Jamaica,JAM,134.678769793404,137.934669887058,122.654911981114
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Japan,JPN,158.874629469603,186.02541795533,196.416942668695
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Jordan,JOR,60.6983174491117,66.8553860168527,75.3859144807761
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kazakhstan,KAZ,..,10.4981138465889,16.7692758640144
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kenya,KEN,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kiribati,KIR,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Korea, Dem. People’s Rep.",PRK,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Korea, Rep.",KOR,..,33.8831703384941,40.3607233268095
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kosovo,XKX,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kuwait,KWT,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kyrgyz Republic,KGZ,..,..,60.4735108680683
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Lao PDR,LAO,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Latvia,LVA,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Lebanon,LBN,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Lesotho,LSO,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Liberia,LBR,..,20.8452774715178,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Libya,LBY,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Liechtenstein,LIE,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Lithuania,LTU,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Luxembourg,LUX,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Macao SAR, China",MAC,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Madagascar,MDG,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Malawi,MWI,29.2734146419207,41.4204771686525,55.1578705122511
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Malaysia,MYS,50.8357553824479,51.6464316160996,52.6778383779305
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Maldives,MDV,46.1935516743923,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Mali,MLI,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Malta,MLT,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Marshall Islands,MHL,64.4629436335938,47.9935381633331,50.4101754312
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Mauritania,MRT,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Mauritius,MUS,36.5564718463374,36.5088808021811,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Mexico,MEX,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Micronesia, Fed. Sts.",FSM,25.4705106000106,27.2082916958857,25.5741634626227
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Moldova,MDA,27.6322264363496,20.3471393261885,31.8856692606523
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Monaco,MCO,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Mongolia,MNG,59.507115138108,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Montenegro,MNE,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Morocco,MAR,47.5036306769826,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Mozambique,MOZ,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Myanmar,MMR,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Namibia,NAM,15.8082771032135,20.6628679154414,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Nauru,NRU,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Nepal,NPL,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Netherlands,NLD,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,New Caledonia,NCL,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,New Zealand,NZL,31.959087984103,51.8341035438882,42.4222699429698
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Nicaragua,NIC,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Niger,NER,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Nigeria,NGA,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,North Macedonia,MKD,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Northern Mariana Islands,MNP,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Norway,NOR,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Oman,OMN,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Pakistan,PAK,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Palau,PLW,24.8937222605051,26.9858992725316,66.6870544386309
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Panama,PAN,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Papua New Guinea,PNG,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Paraguay,PRY,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Peru,PER,26.4008658753596,19.2166594587652,23.1818536888382
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Philippines,PHL,54.7789746881022,51.4824182614494,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Poland,POL,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Portugal,PRT,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Puerto Rico,PRI,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Qatar,QAT,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Romania,ROU,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Russian Federation,RUS,8.69786633509383,8.54382076495574,14.1758237486197
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Rwanda,RWA,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Samoa,WSM,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,San Marino,SMR,40.5520006372722,45.6609097980014,53.7742498918116
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Sao Tome and Principe,STP,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Saudi Arabia,SAU,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Senegal,SEN,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Serbia,SRB,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Seychelles,SYC,100.445570307955,78.1418056718111,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Sierra Leone,SLE,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Singapore,SGP,106.372468302322,107.828093624626,109.39795310629
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Sint Maarten (Dutch part),SXM,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Slovak Republic,SVK,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Slovenia,SVN,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Solomon Islands,SLB,..,12.9145679584302,7.00494600241688
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Somalia,SOM,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,South Africa,ZAF,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,South Sudan,SSD,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Spain,ESP,50.7459947538718,83.8725888198885,104.114614302675
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Sri Lanka,LKA,86.063491912486,68.710394650639,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,St. Kitts and Nevis,KNA,101.70108130606,99.8861384414531,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,St. Lucia,LCA,47.56397683621,61.5407314212703,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,St. Martin (French part),MAF,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,St. Vincent and the Grenadines,VCT,56.8312179829486,61.2051464917468,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Sudan,SDN,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Suriname,SUR,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Sweden,SWE,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Switzerland,CHE,22.2458964083591,21.8499716464569,19.7681338025769
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Syrian Arab Republic,SYR,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Tajikistan,TJK,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Tanzania,TZA,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Thailand,THA,26.7792257017954,28.4447252312755,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Timor-Leste,TLS,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Togo,TGO,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Tonga,TON,..,..,51.8083889825745
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Trinidad and Tobago,TTO,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Tunisia,TUN,42.9297921509547,44.6597512024834,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Turkey,TUR,50.4730899255796,39.2866761242915,31.8721809053214
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Turkmenistan,TKM,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Turks and Caicos Islands,TCA,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Tuvalu,TUV,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Uganda,UGA,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Ukraine,UKR,24.8994141074509,33.7031001609632,71.8095454494004
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,United Arab Emirates,ARE,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,United Kingdom,GBR,69.3968239925111,100.296149058939,116.487384769112
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,United States,USA,76.1779363289699,94.163413471203,99.0171145300394
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Uruguay,URY,49.2733292135984,43.4034504514938,50.6849558759359
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Uzbekistan,UZB,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Vanuatu,VUT,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Venezuela, RB",VEN,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Vietnam,VNM,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Virgin Islands (U.S.),VIR,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,West Bank and Gaza,PSE,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Yemen, Rep.",YEM,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Zambia,ZMB,..,23.4886020407775,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Zimbabwe,ZWE,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Arab World,ARB,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Caribbean small states,CSS,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Central Europe and the Baltics,CEB,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Early-demographic dividend,EAR,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,East Asia & Pacific,EAS,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,East Asia & Pacific (excluding high income),EAP,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Euro area,EMU,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Europe & Central Asia,ECS,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Europe & Central Asia (excluding high income),ECA,22.4805346357989,19.9049607208741,23.9838246821668
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,22.4805346357989,19.9049607208741,23.9838246821668
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,European Union,EUU,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Fragile and conflict affected situations,FCS,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Heavily indebted poor countries (HIPC),HPC,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,High income,HIC,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,IBRD only,IBD,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,IDA & IBRD total,IBT,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,IDA blend,IDB,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,IDA only,IDX,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,IDA total,IDA,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Late-demographic dividend,LTE,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Latin America & Caribbean,LCN,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Latin America & Caribbean (excluding high income),LAC,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Least developed countries: UN classification,LDC,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Low & middle income,LMY,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Low income,LIC,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Lower middle income,LMC,47.5754052097082,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Middle East & North Africa,MEA,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Middle East & North Africa (excluding high income),MNA,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Middle income,MIC,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,North America,NAC,76.1779363289699,94.163413471203,99.0171145300394
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Not classified,INX,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,OECD members,OED,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Other small states,OSS,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Pacific island small states,PSS,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Post-demographic dividend,PST,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Pre-demographic dividend,PRE,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Small states,SST,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,South Asia,SAS,56.1816841083985,51.2454227068951,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,South Asia (IDA & IBRD),TSA,56.1816841083985,51.2454227068951,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Sub-Saharan Africa,SSF,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Sub-Saharan Africa (excluding high income),SSA,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Upper middle income,UMC,..,..,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,World,WLD,..,..,..
"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,Afghanistan,AFG,..,..,..
